index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
119	SS01602	GMR_64B03_XA_21	GMR_29G08_XD_01	Female	Brain	20140819_32_G4	20x	2057703276572311650	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01602	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01602_Brain_2018_20140819_32_G4_20x	20x-Brain-2057703276572311650	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_32_G4', age: 'Day 1-5'
121	SS01604	GMR_73A05_XA_21	BJD_100F04_AV_01	Female	Brain	20140819_32_I3	20x	2057703286156296290	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01604	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01604_Brain_2018_20140819_32_I3_20x	20x-Brain-2057703286156296290	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_32_I3', age: 'Day 1-5'
123	SS01600	GMR_59B10_XA_21	GMR_21F05_XD_01	Female	Brain	20140815_32_A3	20x	2129697867781111906	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01600	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01600_Brain_2018_20140815_32_A3_20x	20x-Brain-2129697867781111906	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_A3', age: 'Day 1-5'
125	SS01597	GMR_42B02_XA_21	BJD_101D01_AV_01	Female	Brain	20140815_32_D1	20x	2129697878350757986	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01597	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01597_Brain_2018_20140815_32_D1_20x	20x-Brain-2129697878350757986	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_D1', age: 'Day 1-5'
127	SS01579	BJD_113G07_BB_21	GMR_81C11_XD_01	Female	Brain	20140815_32_E3	20x	2129697885191667810	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01579	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01579_Brain_2018_20140815_32_E3_20x	20x-Brain-2129697885191667810	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_E3', age: 'Day 1-5'
129	SS01572	BJD_105D02_BB_21	BJD_100H09_AV_01	Female	Brain	20140815_32_G2	20x	2129697889478246498	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01572	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01572_Brain_2018_20140815_32_G2_20x	20x-Brain-2129697889478246498	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_G2', age: 'Day 1-5'
131	SS01567	GMR_88F03_XA_21	BJD_109F06_AV_01	Female	Brain	20140815_32_H4	20x	2129697900362465378	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01567	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01567_Brain_2018_20140815_32_H4_20x	20x-Brain-2129697900362465378	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_32_H4', age: 'Day 1-5'
133	SS01571	BJD_104E03_BB_21	BJD_100E01_AV_01	Female	Brain	20140815_31_A3	20x	2054710597290819682	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01571	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01571_Brain_2018_20140815_31_A3_20x	20x-Brain-2054710597290819682	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_A3', age: 'Day 1-5'
135	SS01593	GMR_27E07_XA_21	GMR_20F03_XD_01	Female	Brain	20140815_31_B1	20x	2054710600126169186	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01593	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01593_Brain_2018_20140815_31_B1_20x	20x-Brain-2054710600126169186	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_B1', age: 'Day 1-5'
137	SS01575	BJD_109D01_BB_21	BJD_120E12_AV_01	Female	Brain	20140815_31_D1	20x	2054710608992927842	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01575	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01575_Brain_2018_20140815_31_D1_20x	20x-Brain-2054710608992927842	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_D1', age: 'Day 1-5'
138	SS01580	BJD_115F05_BB_21	GMR_48E11_XD_01	Female	Brain	20140815_31_G1	20x	2054710624545407074	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01580	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01580_Brain_2018_20140815_31_G1_20x	20x-Brain-2054710624545407074	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_G1', age: 'Day 1-5'
140	SS01581	BJD_116F08_BB_21	BJD_102D12_AV_01	Female	Brain	20140815_31_H3	20x	2054710630597787746	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01581	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01581_Brain_2018_20140815_31_H3_20x	20x-Brain-2054710630597787746	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140815_31_H3', age: 'Day 1-5'
142	SS01608	GMR_94E01_XA_21	BJD_115F05_AV_01	Female	Brain	20140819_31_C4	20x	2057703226098057314	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01608	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS01608_Brain_2018_20140819_31_C4_20x	20x-Brain-2057703226098057314	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140819_31_C4', age: 'Day 1-5'
144	SS02275	BJD_122H12_BB_21	BJD_118A10_AV_01	Female	Brain	20141209_32_B4	20x	2091814324812120162	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02275	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02275_Brain_2018_20141209_32_B4_20x	20x-Brain-2091814324812120162	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_B4', age: 'Day 1-5'
146	SS02276	BJD_113F07_BB_21	BJD_118E07_AV_01	Female	Brain	20141209_32_C4	20x	2091814342205898850	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02276	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02276_Brain_2018_20141209_32_C4_20x	20x-Brain-2091814342205898850	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_C4', age: 'Day 1-5'
148	SS02278	BJD_111G08_BB_21	BJD_119A05_AV_01	Female	Brain	20141209_32_D1	20x	2091814345024471138	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02278	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02278_Brain_2018_20141209_32_D1_20x	20x-Brain-2091814345024471138	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_D1', age: 'Day 1-5'
150	SS02279	BJD_137F08_BB_21	BJD_119H02_AV_01	Female	Brain	20141209_32_E4	20x	2091814357695463522	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02279	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02279_Brain_2018_20141209_32_E4_20x	20x-Brain-2091814357695463522	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_E4', age: 'Day 1-5'
152	SS02310	BJD_118E07_BB_21	BJD_126F02_AV_01	Female	Brain	20141209_32_G4	20x	2091814369858945122	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02310	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02310_Brain_2018_20141209_32_G4_20x	20x-Brain-2091814369858945122	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_G4', age: 'Day 1-5'
153	SS02257	GMR_10A07_XA_21	BJD_109B01_AV_01	Female	Brain	20141209_32_H3	20x	2091814377769402466	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02257	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02257_Brain_2018_20141209_32_H3_20x	20x-Brain-2091814377769402466	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_32_H3', age: 'Day 1-5'
155	SS00865	BJD_104B02_BB_21	BJD_103C12_AV_01	Female	Brain	20141209_31_A2	20x	2089932647634567266	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS00865	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS00865_Brain_2018_20141209_31_A2_20x	20x-Brain-2089932647634567266	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_A2', age: 'Day 1-5'
157	SS00898	BJD_137F08_BB_21	BJD_103G08_AV_01	Female	Brain	20141209_31_B2	20x	2089932656136421474	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS00898	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS00898_Brain_2018_20141209_31_B2_20x	20x-Brain-2089932656136421474	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_B2', age: 'Day 1-5'
159	SS00934	BJD_127A08_BB_21	BJD_105D02_AV_01	Female	Brain	20141209_31_C2	20x	2089932664076238946	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS00934	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS00934_Brain_2018_20141209_31_C2_20x	20x-Brain-2089932664076238946	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_C2', age: 'Day 1-5'
161	SS02111	BJD_119A05_BB_21	BJD_105G01_AV_01	Female	Brain	20141209_31_F1	20x	2089932681981722722	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02111	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02111_Brain_2018_20141209_31_F1_20x	20x-Brain-2089932681981722722	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_F1', age: 'Day 1-5'
163	SS02256	BJD_107A12_BB_21	BJD_107A06_AV_01	Female	Brain	20141209_31_G2	20x	2089932688864575586	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02256	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02256_Brain_2018_20141209_31_G2_20x	20x-Brain-2089932688864575586	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_G2', age: 'Day 1-5'
165	SS02259	BJD_117F04_BB_21	BJD_109F06_AV_01	Female	Brain	20141209_31_H2	20x	2089932696833753186	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02259	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02259_Brain_2018_20141209_31_H2_20x	20x-Brain-2089932696833753186	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141209_31_H2', age: 'Day 1-5'
167	SS02370	GMR_55D12_XA_21	GMR_72H04_XD_01	Female	Brain	20141216_31_B2	20x	2095297995594530914	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02370	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02370_Brain_2018_20141216_31_B2_20x	20x-Brain-2095297995594530914	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_B2', age: 'Day 1-5'
168	SS02377	BJD_105A09_BB_21	BJD_127H02_AV_01	Female	Brain	20141216_31_C3	20x	2095298005501476962	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02377	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02377_Brain_2018_20141216_31_C3_20x	20x-Brain-2095298005501476962	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_C3', age: 'Day 1-5'
170	SS02382	GMR_91C05_XA_21	GMR_37G07_XD_01	Female	Brain	20141216_31_D4	20x	2095298013671981154	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02382	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02382_Brain_2018_20141216_31_D4_20x	20x-Brain-2095298013671981154	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_D4', age: 'Day 1-5'
171	SS02383	BJD_103G04_BB_21	GMR_45H03_AV_01	Female	Brain	20141216_31_E3	20x	2095298020760354914	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS02383	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02383_Brain_2018_20141216_31_E3_20x	20x-Brain-2095298020760354914	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_E3', age: 'Day 1-5'
173	SS02285	BJD_114G06_BB_21	BJD_121E05_AV_01	Female	Brain	20141216_31_G2	20x	2095298039542448226	brain	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	BJD_SS02285	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_SS02285_Brain_2018_20141216_31_G2_20x	20x-Brain-2095298039542448226	female organism|adult brain	JRC2018Unisex_c	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141216_31_G2', age: 'Day 1-5'
