index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
63	LH2033	BJD_102A05_BB_21	BJD_126G08_AV_01	Female	Brain	20160629_31_F6	63x	2291297613951008842	left_optic_lobe, left_dorsal, ventral, right_dorsal, right_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS23107	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH2033_Brain_2019_20160629_31_F6_63x	63x-Brain-2291297613951008842	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, left_dorsal, ventral, right_dorsal, right_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160629_31_F6', age: 'Day 1-5'
64	LH2445	GMR_41C05_BB_21	BJD_113E05_AV_01	Female	Brain	20160824_31_A2	63x	2310229229393936529	ventral, left_dorsal, right_dorsal, right_optic_lobe, left_optic_lobe	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01159	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH2445_Brain_2019_20160824_31_A2_63x	63x-Brain-2310229229393936529	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal, right_optic_lobe, left_optic_lobe', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160824_31_A2', age: 'Day 1-5'
65	LH2445	GMR_41C05_BB_21	BJD_113E05_AV_01	Female	Brain	20160824_31_A3	63x	2310229229511377041	ventral, left_dorsal, right_dorsal	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	GMR_SS01159	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH2445_Brain_2019_20160824_31_A3_63x	63x-Brain-2310229229511377041	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160824_31_A3', age: 'Day 1-5'
66	LH1959	GMR_58F03_XA_21	GMR_30A10_AV_01	Female	Brain	20160824_31_F5	63x	2310229232476749969	ventral, left_dorsal, right_dorsal	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS23354	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1959_Brain_2019_20160824_31_F5_63x	63x-Brain-2310229232476749969	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160824_31_F5', age: 'Day 1-5'
67	LH563	GMR_16C09_BB_21	GMR_94F11_AV_01	Female	Brain	20160914_32_G2	63x	2317830200663998609	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS04013	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH563_Brain_2019_20160914_32_G2_63x	63x-Brain-2317830200663998609	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160914_32_G2', age: 'Day 1-5'
68	LH563	GMR_16C09_BB_21	GMR_94F11_AV_01	Female	Brain	20160914_32_H2	63x	2317830201414779025	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS04013	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH563_Brain_2019_20160914_32_H2_63x	63x-Brain-2317830201414779025	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160914_32_H2', age: 'Day 1-5'
69	LH567	GMR_22B12_XA_21	GMR_94F11_AV_01	Female	Brain	20160928_31_A1	63x	2322930413909049489	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS21825	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH567_Brain_2019_20160928_31_A1_63x	63x-Brain-2322930413909049489	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160928_31_A1', age: 'Day 1-5'
70	LH567	GMR_22B12_XA_21	GMR_94F11_AV_01	Female	Brain	20160928_31_A3	63x	2322930414177484945	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS21825	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH567_Brain_2019_20160928_31_A3_63x	63x-Brain-2322930414177484945	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160928_31_A3', age: 'Day 1-5'
71	LH1744	GMR_92D09_BB_21	GMR_92A07_AV_01	Female	Brain	20160928_31_I1	63x	2322930418791219345	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22721	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1744_Brain_2019_20160928_31_I1_63x	63x-Brain-2322930418791219345	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160928_31_I1', age: 'Day 1-5'
72	LH1744	GMR_92D09_BB_21	GMR_92A07_AV_01	Female	Brain	20160928_31_I2	63x	2322930418917048465	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22721	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1744_Brain_2019_20160928_31_I2_63x	63x-Brain-2322930418917048465	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160928_31_I2', age: 'Day 1-5'
73	LH188	GMR_47B03_BB_21	GMR_30H02_AV_01	Female	Brain	20161116_31_A2	63x	2340995430629769361	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS03226	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH188_Brain_2019_20161116_31_A2_63x	63x-Brain-2340995430629769361	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161116_31_A2', age: 'Day 1-5'
74	LH188	GMR_47B03_BB_21	GMR_30H02_AV_01	Female	Brain	20161116_31_B6	63x	2340995451110555793	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS03226	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH188_Brain_2019_20161116_31_B6_63x	63x-Brain-2340995451110555793	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161116_31_B6', age: 'Day 1-5'
75	LH2193	BJD_122B11_BB_21	BJD_107G07_AV_01	Female	Brain	20161116_31_E4	63x	2340995482567835793	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS24679	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH2193_Brain_2019_20161116_31_E4_63x	63x-Brain-2340995482567835793	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161116_31_E4', age: 'Day 1-5'
76	LH1539	GMR_94B04_BB_21	GMR_66B12_AV_01	Female	Brain	20161116_32_D3	63x	2343495185180131356	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22647	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1539_Brain_2019_20161116_32_D3_63x	63x-Brain-2343495185180131356	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161116_32_D3', age: 'Day 1-5'
77	LH1539	GMR_94B04_BB_21	GMR_66B12_AV_01	Female	Brain	20161116_32_D4	63x	2343495187382140956	left_dorsal, right_dorsal, ventral	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22647	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1539_Brain_2019_20161116_32_D4_63x	63x-Brain-2343495187382140956	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, right_dorsal, ventral', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161116_32_D4', age: 'Day 1-5'
78	LH18	GMR_84F07_XA_21	GMR_10G01_AV_01	Female	Brain	20161207_31_A1	63x	2349767954247188578	left_optic_lobe, left_dorsal, ventral, right_dorsal, right_optic_lobe	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS15129	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH18_Brain_2019_20161207_31_A1_63x	63x-Brain-2349767954247188578	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, left_dorsal, ventral, right_dorsal, right_optic_lobe', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_31_A1', age: 'Day 1-5'
79	LH18	GMR_84F07_XA_21	GMR_10G01_AV_01	Female	Brain	20161207_31_A3	63x	2349763694432354402	left_optic_lobe, left_dorsal, ventral, right_dorsal, right_optic_lobe	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS15129	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH18_Brain_2019_20161207_31_A3_63x	63x-Brain-2349763694432354402	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_optic_lobe, left_dorsal, ventral, right_dorsal, right_optic_lobe', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_31_A3', age: 'Day 1-5'
80	LH1594	GMR_43D01_XA_21	GMR_76G09_AV_01	Female	Brain	20161207_31_F2	63x	2349767955983630434	left_dorsal, ventral, right_dorsal	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS16986	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1594_Brain_2019_20161207_31_F2_63x	63x-Brain-2349767955983630434	female organism|adult brain	JRC2018Unisex_c	tile(s): 'left_dorsal, ventral, right_dorsal', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_31_F2', age: 'Day 1-5'
81	LH1594	GMR_43D01_XA_21	GMR_76G09_AV_01	Female	Brain	20161207_31_F6	63x	2349767956390477922	ventral, left_dorsal, right_dorsal	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS16986	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH1594_Brain_2019_20161207_31_F6_63x	63x-Brain-2349767956390477922	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_31_F6', age: 'Day 1-5'
82	LH2387	GMR_44G08_BB_21	BJD_103H06_AV_01	Female	Brain	20161207_32_E1	63x	2349380923641823330	ventral, left_dorsal, right_dorsal	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS24825	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2387_Brain_2019_20161207_32_E1_63x	63x-Brain-2349380923641823330	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_32_E1', age: 'Day 1-5'
83	LH2387	GMR_44G08_BB_21	BJD_103H06_AV_01	Female	Brain	20161207_32_E2	63x	2349380923721515106	ventral, left_dorsal, right_dorsal	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS24825	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2387_Brain_2019_20161207_32_E2_63x	63x-Brain-2349380923721515106	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_32_E2', age: 'Day 1-5'
84	LH2223	BJD_105G11_BB_01	GMR_82E01_AV_01	Female	Brain	20161207_32_H4	63x	2349380925210493026	ventral, left_dorsal, right_dorsal	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS24155	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2223_Brain_2019_20161207_32_H4_63x	63x-Brain-2349380925210493026	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_32_H4', age: 'Day 1-5'
85	LH2223	BJD_105G11_BB_01	GMR_82E01_AV_01	Female	Brain	20161207_32_H6	63x	2349380925311156322	ventral, left_dorsal, right_dorsal	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS24155	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH2223_Brain_2019_20161207_32_H6_63x	63x-Brain-2349380925311156322	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20161207_32_H6', age: 'Day 1-5'
86	LH1139	GMR_93A02_BB_21	GMR_44G08_AV_01	Female	Brain	20170103_33_G1	63x	2357274456340037730	ventral, left_dorsal, right_dorsal	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22549	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1139_Brain_2019_20170103_33_G1_63x	63x-Brain-2357274456340037730	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170103_33_G1', age: 'Day 1-5'
87	LH1139	GMR_93A02_BB_21	GMR_44G08_AV_01	Female	Brain	20170103_33_G3	63x	2357274456528781410	ventral, left_dorsal, right_dorsal	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22549	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1139_Brain_2019_20170103_33_G3_63x	63x-Brain-2357274456528781410	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170103_33_G3', age: 'Day 1-5'
88	LH1538	GMR_93A02_BB_21	GMR_66B12_AV_01	Female	Brain	20170103_33_H1	63x	2357274456742690914	ventral, left_dorsal, right_dorsal	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22646	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1538_Brain_2019_20170103_33_H1_63x	63x-Brain-2357274456742690914	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170103_33_H1', age: 'Day 1-5'
89	LH1538	GMR_93A02_BB_21	GMR_66B12_AV_01	Female	Brain	20170103_33_H2	63x	2357274456872714338	ventral, left_dorsal, right_dorsal	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS22646	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1538_Brain_2019_20170103_33_H2_63x	63x-Brain-2357274456872714338	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, right_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170103_33_H2', age: 'Day 1-5'
90	LH1959	GMR_58F03_XA_21	GMR_30A10_AV_01	Female	Brain	20170104_33_D2	63x	2358698993661247586	ventral, right_dorsal, left_dorsal	Day 1-5	1	IVS-myr-FLAG_Syt-HA_3_0055	JRC_SS23354	Plan-Apochromat 63x/1.40 Oil DIC M27	DPX PBS Mounting	IVS-myr-FLAG_Syt-HA_3_0055	w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1	JRC_LH1959_Brain_2019_20170104_33_D2_63x	63x-Brain-2358698993661247586	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, right_dorsal, left_dorsal', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170104_33_D2', age: 'Day 1-5'
91	LH728	GMR_76E07_BB_21	GMR_18B11_XD_01	Female	Brain	20170131_32_B1	63x	2368600400208068706	ventral, left_dorsal, dorsal_medial, right_dorsal	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS03795	Plan-Apochromat 63x/1.40 Oil M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_LH728_Brain_2019_20170131_32_B1_63x	63x-Brain-2368600400208068706	female organism|adult brain	JRC2018Unisex_c	tile(s): 'ventral, left_dorsal, dorsal_medial, right_dorsal', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170131_32_B1', age: 'Day 1-5'
